Portcard: BPix_Bm0_SEC1_PRT1
Module: BPix_BmO_SEC1_LYR2_LDR2H_MOD2
SDaOrigin: 64
RDaOrigin: 64
SDaRange: 64
RDaRange: 64
GridSize: 2
Tests: 10
GridScan:
94 102 0
94 104 0
94 106 0
94 108 0
94 110 0
94 112 0
94 114 0
94 116 0
94 118 0
94 120 0
94 122 0
94 124 0
94 126 0
96 64 0
96 66 0
96 68 0
96 70 0
96 72 0
96 74 0
96 76 0
96 78 0
96 80 0
96 82 0
96 84 0
96 86 10
96 88 10
96 90 10
96 92 10
96 94 3
96 96 2
96 98 0
96 100 0
96 102 0
96 104 0
96 106 0
96 108 0
96 110 0
96 112 0
96 114 0
96 116 0
96 118 0
96 120 0
96 122 0
96 124 0
96 126 0
98 64 0
98 66 0
98 68 0
98 70 0
98 72 0
98 74 0
98 76 0
98 78 0
98 80 0
98 82 0
98 84 9
98 86 10
98 88 9
98 90 9
98 92 3
98 94 2
98 96 0
98 98 0
98 100 0
98 102 0
98 104 0
98 106 0
98 108 0
98 110 0
98 112 0
98 114 0
98 116 0
98 118 0
98 120 0
98 122 0
98 124 0
98 126 0
100 64 0
100 66 0
100 68 0
100 70 0
100 72 0
100 74 0
100 76 0
100 78 0
100 80 0
100 82 0
100 84 0
100 86 0
100 88 0
100 90 0
100 92 0
100 94 0
100 96 0
100 98 0
100 100 0
100 102 0
100 104 0
100 106 0
100 108 0
100 110 0
100 112 0
100 114 0
100 116 0
100 118 0
100 120 0
100 122 0
100 124 0
100 126 0
102 64 0
102 66 0
102 68 0
102 70 0
102 72 0
102 74 0
102 76 0
102 78 0
102 80 0
102 82 0
102 84 0
102 86 0
102 88 0
102 90 0
102 92 0
102 94 0
102 96 0
102 98 0
102 100 0
102 102 0
102 104 0
102 106 0
102 108 0
102 110 0
102 112 0
102 114 0
102 116 0
102 118 0
102 120 0
102 122 0
102 124 0
102 126 0
104 64 0
104 66 0
104 68 0
104 70 0
104 72 0
104 74 0
104 76 0
104 78 0
104 80 0
104 82 0
104 84 0
104 86 0
104 88 0
104 90 0
104 92 0
104 94 0
104 96 0
104 98 0
104 100 0
104 102 0
104 104 0
104 106 0
104 108 0
104 110 0
104 112 0
104 114 0
104 116 0
104 118 0
104 120 0
104 122 0
104 124 0
104 126 0
106 64 0
106 66 0
106 68 0
106 70 0
106 72 0
106 74 0
106 76 0
106 78 0
106 80 0
106 82 0
106 84 0
106 86 0
106 88 0
106 90 0
106 92 0
106 94 0
106 96 0
106 98 0
106 100 0
106 102 0
106 104 0
106 106 0
106 108 0
106 110 0
106 112 0
106 114 0
106 116 0
106 118 0
106 120 0
106 122 0
106 124 0
106 126 0
108 64 0
108 66 0
108 68 0
108 70 0
108 72 0
108 74 0
108 76 0
108 78 0
108 80 0
108 82 0
108 84 0
108 86 0
108 88 0
108 90 0
108 92 0
108 94 0
108 96 0
108 98 0
108 100 0
108 102 0
108 104 0
108 106 0
108 108 0
108 110 0
108 112 0
108 114 0
108 116 0
108 118 0
108 120 0
108 122 0
108 124 0
108 126 0
110 64 0
110 66 0
110 68 0
110 70 0
110 72 0
110 74 0
110 76 0
110 78 0
110 80 0
110 82 0
110 84 0
110 86 0
110 88 0
110 90 0
110 92 0
110 94 0
110 96 0
110 98 0
110 100 0
110 102 0
110 104 0
110 106 0
110 108 0
110 110 0
110 112 0
110 114 0
110 116 0
110 118 0
110 120 0
110 122 0
110 124 0
110 126 0
112 64 0
112 66 0
112 68 0
112 70 0
112 72 0
112 74 0
112 76 0
112 78 0
112 80 0
112 82 0
112 84 0
112 86 0
112 88 0
112 90 0
112 92 0
112 94 0
112 96 0
112 98 0
112 100 0
112 102 0
112 104 0
112 106 0
112 108 0
112 110 0
112 112 0
112 114 0
112 116 0
112 118 0
112 120 0
112 122 0
112 124 0
112 126 0
114 64 0
114 66 0
114 68 0
114 70 0
114 72 0
114 74 0
114 76 0
114 78 0
114 80 0
114 82 0
114 84 0
114 86 0
114 88 0
114 90 0
114 92 0
114 94 0
114 96 0
114 98 0
114 100 0
114 102 0
114 104 0
114 106 0
114 108 0
114 110 0
114 112 0
114 114 0
114 116 0
114 118 0
114 120 0
114 122 0
114 124 0
114 126 0
116 64 0
116 66 0
116 68 0
116 70 0
116 72 0
116 74 0
116 76 0
116 78 0
116 80 0
116 82 0
116 84 0
116 86 0
116 88 0
116 90 0
116 92 0
116 94 0
116 96 0
116 98 0
116 100 0
116 102 0
116 104 0
116 106 0
116 108 0
116 110 0
116 112 0
116 114 0
116 116 0
116 118 0
116 120 0
116 122 0
116 124 0
116 126 0
118 64 0
118 66 0
118 68 0
118 70 0
118 72 0
118 74 0
118 76 0
118 78 0
118 80 0
118 82 0
118 84 0
118 86 0
118 88 0
118 90 0
118 92 0
118 94 0
118 96 0
118 98 0
118 100 0
118 102 0
118 104 0
118 106 0
118 108 0
118 110 0
118 112 0
118 114 0
118 116 0
118 118 0
118 120 0
118 122 0
118 124 0
118 126 0
120 64 0
120 66 0
120 68 0
120 70 0
120 72 0
120 74 0
120 76 0
120 78 0
120 80 0
120 82 0
120 84 0
120 86 0
120 88 0
120 90 0
120 92 0
120 94 0
120 96 0
120 98 0
120 100 0
120 102 0
120 104 0
120 106 0
120 108 0
120 110 0
120 112 0
120 114 0
120 116 0
120 118 0
120 120 0
120 122 0
120 124 0
120 126 0
122 64 0
122 66 0
122 68 0
122 70 0
122 72 0
122 74 0
122 76 0
122 78 0
122 80 0
122 82 0
122 84 0
122 86 0
122 88 0
122 90 0
122 92 0
122 94 0
122 96 0
122 98 0
122 100 0
122 102 0
122 104 0
122 106 0
122 108 0
122 110 0
122 112 0
122 114 0
122 116 0
122 118 0
122 120 0
122 122 0
122 124 0
122 126 0
124 64 0
124 66 0
124 68 0
124 70 0
124 72 0
124 74 0
124 76 0
124 78 0
124 80 0
124 82 0
124 84 0
124 86 0
124 88 0
124 90 0
124 92 0
124 94 0
124 96 0
124 98 0
124 100 0
124 102 0
124 104 0
124 106 0
124 108 0
124 110 0
124 112 0
124 114 0
124 116 0
124 118 0
124 120 0
124 122 0
124 124 0
124 126 0
126 64 0
126 66 0
126 68 0
126 70 0
126 72 0
126 74 0
126 76 0
126 78 0
126 80 0
126 82 0
126 84 0
126 86 0
126 88 0
126 90 0
126 92 0
126 94 0
126 96 0
126 98 0
126 100 0
126 102 0
126 104 0
126 106 0
126 108 0
126 110 0
126 112 0
126 114 0
126 116 0
126 118 0
126 120 0
126 122 0
126 124 0
126 126 0
SelectedPoint:
89 95 10
